Date,Time,Product Name,Unit Price,Quantity Sold,Revenue,Store Name,Sales Campaign
2024-10-09,23:07:16,Microwave,240.77,4,963.08,Norris-Nelson Store,10% off Black Friday
2024-09-22,19:02:06,Smartwatch,593.29,3,1779.88,Norris-Nelson Store,
2023-09-03,07:06:37,Smartphone,939.72,2,1879.44,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-11-30,06:34:24,Non-Fiction,631.75,15,9476.24,Lewis LLC Store,Summer Sale
2024-11-16,21:44:27,Textbooks,277.84,16,4445.36,Norris-Nelson Store,Summer Sale
2025-01-30,01:08:14,Jeans,1079.38,3,3238.15,"Hamilton, Barnes and Hale Store",
2023-07-06,05:08:35,Microwave,373.59,1,373.59,"Mathews, Weeks and Thomas Store",
2025-01-02,11:36:42,Laptop,501.81,5,2509.03,Lewis LLC Store,Summer Sale
2024-04-24,09:44:16,Puzzle,936.78,1,936.78,"Wilson, Richardson and Franklin Store",Summer Sale
2023-11-17,23:43:35,Non-Fiction,859.02,13,11167.26,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-03-11,08:06:46,Smartphone,868.99,4,3475.98,"Ramirez, Marshall and West Store",10% off Black Friday
2023-10-30,03:10:13,Headphones,354.77,5,1773.86,Lewis LLC Store,
2023-04-21,05:47:59,Fiction,155.84,5,779.18,"Osborne, Nelson and Gates Store",
2023-05-15,21:32:50,Washing Machine,486.76,2,973.53,"Wilson, Richardson and Franklin Store",Summer Sale
2023-09-06,10:52:14,Action Figure,987.96,2,1975.91,"Jones, Terrell and Reynolds Store",Summer Sale
2024-11-19,23:04:27,Action Figure,220.8,20,4416.1,"Ramirez, Marshall and West Store",Summer Sale
2023-12-16,10:29:11,Doll,900.34,19,17106.38,"Ramirez, Marshall and West Store",
2023-12-05,20:07:36,Washing Machine,776.27,14,10867.77,Norris-Nelson Store,10% off Black Friday
2023-12-07,17:23:32,Action Figure,354.69,12,4256.29,Norris-Nelson Store,Summer Sale
2023-09-09,23:21:24,Washing Machine,432.3,4,1729.19,"Wilson, Richardson and Franklin Store",
2023-04-15,01:27:20,Textbooks,457.38,4,1829.5,"Jones, Terrell and Reynolds Store",
2023-03-11,04:00:16,T-shirt,1030.92,3,3092.76,"Wilson, Phillips and Summers Store",Summer Sale
2023-10-04,05:18:33,Doll,500.67,5,2503.33,"Ramirez, Marshall and West Store",Summer Sale
2024-01-01,22:04:22,Doll,442.88,4,1771.53,"Osborne, Nelson and Gates Store",
2024-12-19,09:54:52,Washing Machine,614.58,2,1229.15,Lewis LLC Store,Summer Sale
2024-05-08,19:32:40,Microwave,167.68,4,670.71,"Osborne, Nelson and Gates Store",10% off Black Friday
2025-01-15,09:28:06,Board Game,290.78,3,872.35,"Mathews, Miller and Webb Store",
2024-12-12,15:30:18,Jeans,617.29,2,1234.57,"Osborne, Nelson and Gates Store",
2024-07-02,14:25:52,Board Game,1273.96,1,1273.96,"Wilson, Richardson and Franklin Store",Summer Sale
2023-06-05,13:13:35,Smartwatch,290.72,2,581.44,"Ramirez, Marshall and West Store",Summer Sale
2023-03-30,12:50:00,Washing Machine,555.08,5,2775.4,"Mathews, Miller and Webb Store",10% off Black Friday
2023-03-30,10:42:17,Action Figure,923.96,2,1847.93,Norris-Nelson Store,10% off Black Friday
2023-08-20,04:01:42,Non-Fiction,515.95,5,2579.76,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-07-21,21:15:29,Dress,363.41,5,1817.05,Norris-Nelson Store,Summer Sale
2024-02-11,07:58:52,Tablet,516.14,2,1032.28,Lewis LLC Store,
2023-09-26,12:20:26,Smartwatch,594.24,5,2971.19,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-07-19,18:41:58,Vacuum Cleaner,829.94,2,1659.89,"Mathews, Miller and Webb Store",
2024-05-27,01:17:43,Non-Fiction,923.68,2,1847.36,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-07-02,01:18:28,Microwave,193.51,1,193.51,"Hamilton, Barnes and Hale Store",Summer Sale
2023-11-29,15:30:32,Smartphone,760.77,8,6086.13,Lewis LLC Store,
2024-12-11,04:56:03,Smartphone,602.14,1,602.14,"Wilson, Richardson and Franklin Store",Summer Sale
2023-06-04,06:09:31,Smartwatch,371.39,5,1856.96,"Jones, Terrell and Reynolds Store",
2023-06-04,21:28:40,Children's Books,581.02,5,2905.1,"Wilson, Phillips and Summers Store",Summer Sale
2024-09-19,09:48:22,Laptop,591.97,3,1775.92,"Mathews, Miller and Webb Store",10% off Black Friday
2024-09-06,15:46:34,Board Game,486.7,3,1460.1,Norris-Nelson Store,
2023-09-09,19:07:14,Smartphone,929.02,3,2787.07,"Osborne, Nelson and Gates Store",
2024-07-05,18:57:01,Doll,769.94,2,1539.88,"Ramirez, Marshall and West Store",
2024-09-20,03:00:39,Dress,280.6,5,1403.02,"Jones, Terrell and Reynolds Store",
2023-06-11,06:11:33,T-shirt,642.96,1,642.96,"Osborne, Nelson and Gates Store",
2023-02-13,04:55:12,Fiction,511.19,3,1533.57,Norris-Nelson Store,Summer Sale
2023-10-31,15:42:34,Tablet,812.05,4,3248.19,"Ramirez, Marshall and West Store",
2023-07-17,18:39:35,Doll,503.42,4,2013.66,"Mathews, Miller and Webb Store",10% off Black Friday
2024-09-15,14:52:19,Smartphone,1048.27,3,3144.81,"Osborne, Nelson and Gates Store",
2025-01-18,00:38:33,Fiction,433.94,5,2169.68,"Wilson, Richardson and Franklin Store",Summer Sale
2023-11-22,03:38:34,Smartwatch,525.47,1,525.47,"Ramirez, Marshall and West Store",
2023-09-28,13:15:41,Vacuum Cleaner,644.67,5,3223.35,"Ramirez, Marshall and West Store",
2024-01-07,08:35:34,Doll,784.85,5,3924.27,"Jones, Terrell and Reynolds Store",
2024-01-14,09:30:00,Textbooks,630.79,3,1892.38,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-05-24,13:03:05,Washing Machine,477.99,3,1433.96,"Osborne, Nelson and Gates Store",
2023-11-17,20:33:39,Jeans,873.9,11,9612.86,Norris-Nelson Store,10% off Black Friday
2023-12-28,08:04:34,Fiction,533.01,17,9061.22,"Ramirez, Marshall and West Store",10% off Black Friday
2024-06-13,03:37:10,Washing Machine,770.21,4,3080.86,"Wilson, Richardson and Franklin Store",
2023-04-15,10:43:35,Action Figure,447.56,3,1342.68,"Ramirez, Marshall and West Store",10% off Black Friday
2024-12-01,22:58:25,Smartphone,964.85,4,3859.41,"Ramirez, Marshall and West Store",
2024-10-26,02:09:18,Smartphone,592.31,3,1776.94,Lewis LLC Store,Summer Sale
2024-05-24,09:17:43,Jeans,1244.59,3,3733.78,"Jones, Terrell and Reynolds Store",Summer Sale
2024-06-27,14:58:56,Refrigerator,410.72,2,821.45,"Ramirez, Marshall and West Store",
2024-02-07,09:30:08,Microwave,220.48,1,220.48,"Wilson, Richardson and Franklin Store",Summer Sale
2023-02-15,15:45:51,Shoes,1107.75,3,3323.24,"Wilson, Richardson and Franklin Store",Summer Sale
2024-05-24,15:08:30,Laptop,633.88,3,1901.65,"Ramirez, Marshall and West Store",Summer Sale
2023-08-19,13:18:22,Non-Fiction,636.45,4,2545.79,"Mathews, Miller and Webb Store",10% off Black Friday
2024-06-07,08:40:17,Headphones,419.14,4,1676.55,Norris-Nelson Store,Summer Sale
2023-12-06,16:08:44,Microwave,189.39,15,2840.92,"Ramirez, Marshall and West Store",Summer Sale
2023-05-18,06:59:37,Textbooks,454.34,5,2271.71,"Jones, Terrell and Reynolds Store",
2024-07-15,04:31:34,Puzzle,311.4,1,311.4,Lewis LLC Store,Summer Sale
2023-12-14,07:01:44,Non-Fiction,706.53,14,9891.37,"Jones, Terrell and Reynolds Store",
2023-08-21,01:21:59,Refrigerator,410.14,5,2050.69,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-12-08,08:50:01,Smartwatch,282.47,17,4802.07,"Wilson, Phillips and Summers Store",
2024-11-01,12:44:57,Dress,327.12,2,654.25,"Osborne, Nelson and Gates Store",
2024-02-16,01:00:30,Board Game,314.76,4,1259.05,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-11-04,15:04:42,T-shirt,760.68,13,9888.84,"Mathews, Miller and Webb Store",10% off Black Friday
2023-03-24,01:28:40,Washing Machine,591.2,1,591.2,"Hamilton, Barnes and Hale Store",Summer Sale
2023-09-03,14:22:28,Board Game,143.8,1,143.8,"Mathews, Miller and Webb Store",
2024-06-15,04:19:04,Laptop,670.32,2,1340.65,"Wilson, Phillips and Summers Store",Summer Sale
2023-10-02,19:57:06,Doll,755.65,4,3022.59,"Hamilton, Barnes and Hale Store",
2023-04-15,07:20:29,Non-Fiction,996.45,1,996.45,"Mathews, Miller and Webb Store",
2023-11-05,00:45:30,T-shirt,990.61,8,7924.86,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-02-08,11:55:09,Dress,266.84,5,1334.18,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-10-31,06:49:57,Washing Machine,788.69,1,788.69,"Jones, Terrell and Reynolds Store",10% off Black Friday
2024-03-16,04:12:16,Fiction,472.72,3,1418.15,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-11-21,07:15:20,Non-Fiction,632.27,13,8219.53,Norris-Nelson Store,Summer Sale
2023-04-04,16:05:34,Refrigerator,191.24,5,956.2,"Osborne, Nelson and Gates Store",
2024-09-23,01:45:02,Washing Machine,617.42,4,2469.67,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-08-21,03:42:31,Textbooks,515.59,1,515.59,Lewis LLC Store,Summer Sale
2024-02-27,02:30:39,Jacket,519.62,2,1039.23,"Wilson, Phillips and Summers Store",Summer Sale
2024-07-07,17:44:23,Smartwatch,585.79,2,1171.58,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-10-19,04:29:04,Children's Books,903.43,2,1806.86,"Jones, Terrell and Reynolds Store",Summer Sale
2024-08-16,18:45:19,Smartwatch,558.6,5,2792.98,"Ramirez, Marshall and West Store",
2024-10-06,05:57:45,Smartphone,1172.86,4,4691.42,"Mathews, Miller and Webb Store",10% off Black Friday
2024-12-22,08:55:22,Shoes,668.95,14,9365.3,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-05-28,05:57:01,T-shirt,1260.43,1,1260.43,"Osborne, Nelson and Gates Store",Summer Sale
2023-11-14,21:56:48,Microwave,234.43,20,4688.6,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-07-06,03:50:05,Smartwatch,289.86,5,1449.31,"Hamilton, Barnes and Hale Store",Summer Sale
2023-08-21,16:55:17,Puzzle,313.19,2,626.38,"Ramirez, Marshall and West Store",
2024-03-02,09:16:14,Puzzle,297.29,5,1486.43,"Mathews, Miller and Webb Store",10% off Black Friday
2023-04-24,23:47:55,Laptop,812.18,2,1624.35,"Mathews, Weeks and Thomas Store",Summer Sale
2024-11-07,20:49:20,Dress,330.11,3,990.34,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-09-16,13:58:59,Smartwatch,647.96,1,647.96,"Ramirez, Marshall and West Store",Summer Sale
2023-09-27,06:29:13,Jeans,220.66,3,661.99,"Wilson, Phillips and Summers Store",
2023-05-13,13:37:46,Headphones,553.72,5,2768.58,"Ramirez, Marshall and West Store",
2024-07-08,11:54:14,Textbooks,265.04,4,1060.15,"Mathews, Miller and Webb Store",
2024-05-18,23:48:27,Action Figure,786.84,5,3934.19,"Osborne, Nelson and Gates Store",Summer Sale
2023-03-16,23:56:38,Tablet,656.49,1,656.49,"Mathews, Weeks and Thomas Store",
2023-05-23,23:08:55,Non-Fiction,806.51,1,806.51,"Mathews, Miller and Webb Store",
2024-06-20,03:16:50,Jacket,437.1,2,874.2,"Wilson, Richardson and Franklin Store",
2024-02-20,07:40:05,Washing Machine,595.02,1,595.02,"Ramirez, Marshall and West Store",Summer Sale
2023-07-22,17:18:47,Puzzle,599.75,1,599.75,"Wilson, Richardson and Franklin Store",
2024-09-04,09:14:37,Refrigerator,616.87,2,1233.75,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-05-25,05:36:39,Non-Fiction,624.83,2,1249.65,"Ramirez, Marshall and West Store",10% off Black Friday
2024-04-15,10:21:01,Action Figure,1066.14,1,1066.14,"Mathews, Miller and Webb Store",
2024-04-16,07:33:27,Jacket,807.55,1,807.55,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-10-14,19:44:12,T-shirt,552.91,1,552.91,"Mathews, Weeks and Thomas Store",Summer Sale
2023-02-05,19:06:07,Laptop,1154.52,4,4618.1,"Osborne, Nelson and Gates Store",
2023-03-26,10:04:07,Shoes,1112.68,3,3338.05,Lewis LLC Store,Summer Sale
2023-08-21,15:21:40,Dress,268.38,1,268.38,"Jones, Terrell and Reynolds Store",Summer Sale
2024-06-11,20:56:10,Puzzle,280.25,4,1120.99,Norris-Nelson Store,
2025-01-19,07:54:04,Textbooks,269.33,4,1077.32,"Jones, Terrell and Reynolds Store",
2024-06-16,11:40:21,Board Game,119.72,2,239.44,"Wilson, Phillips and Summers Store",
2023-04-14,20:50:37,Dress,305.14,2,610.27,"Hamilton, Barnes and Hale Store",Summer Sale
2024-05-29,04:40:57,Vacuum Cleaner,460.93,4,1843.71,Norris-Nelson Store,10% off Black Friday
2024-10-06,12:37:23,Shoes,856.87,5,4284.37,"Mathews, Miller and Webb Store",
2023-02-28,21:16:59,Refrigerator,330.11,3,990.32,"Wilson, Phillips and Summers Store",
2023-05-31,20:45:48,Smartphone,840.74,1,840.74,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-02-27,18:17:18,Non-Fiction,607.88,4,2431.52,"Mathews, Weeks and Thomas Store",
2024-04-13,21:09:57,Puzzle,698.26,4,2793.02,"Ramirez, Marshall and West Store",10% off Black Friday
2023-07-10,17:15:27,Dress,328.15,5,1640.76,"Hamilton, Barnes and Hale Store",Summer Sale
2023-02-14,00:42:10,Puzzle,348.58,3,1045.75,"Ramirez, Marshall and West Store",
2024-11-05,21:06:55,T-shirt,754.78,20,15095.56,"Wilson, Phillips and Summers Store",
2024-02-19,03:38:45,Action Figure,755.93,1,755.93,"Osborne, Nelson and Gates Store",Summer Sale
2024-10-04,22:56:11,Laptop,585.09,2,1170.19,"Jones, Terrell and Reynolds Store",Summer Sale
2024-02-12,16:59:49,Dress,304.87,2,609.73,"Ramirez, Marshall and West Store",Summer Sale
2024-07-26,21:25:25,Children's Books,677.87,3,2033.62,Norris-Nelson Store,Summer Sale
2023-07-26,06:35:10,Shoes,801.74,5,4008.7,"Ramirez, Marshall and West Store",Summer Sale
2024-06-14,06:46:57,Puzzle,481.71,5,2408.53,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-02-09,09:41:38,Shoes,939.71,4,3758.84,Lewis LLC Store,Summer Sale
2024-05-22,22:10:18,Textbooks,545.7,1,545.7,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-03-24,13:06:15,Dress,274.92,1,274.92,"Wilson, Phillips and Summers Store",Summer Sale
2025-01-05,20:07:56,Shoes,626.6,1,626.6,Norris-Nelson Store,10% off Black Friday
2024-01-01,22:36:32,Microwave,278.83,3,836.48,"Ramirez, Marshall and West Store",10% off Black Friday
2024-10-02,10:53:38,Dress,408.62,3,1225.86,"Wilson, Richardson and Franklin Store",
2025-01-10,11:48:17,Smartwatch,289.0,5,1445.01,"Mathews, Miller and Webb Store",10% off Black Friday
2024-08-11,20:24:53,Smartwatch,630.59,4,2522.36,"Osborne, Nelson and Gates Store",Summer Sale
2024-10-03,20:16:46,Puzzle,744.56,2,1489.11,"Ramirez, Marshall and West Store",
2024-04-01,09:00:18,Tablet,418.53,2,837.06,Lewis LLC Store,Summer Sale
2023-11-05,16:06:02,Fiction,372.79,15,5591.87,"Wilson, Phillips and Summers Store",Summer Sale
2024-03-12,22:40:46,Headphones,251.05,4,1004.21,"Ramirez, Marshall and West Store",10% off Black Friday
2024-11-29,00:59:00,Laptop,810.46,2,1620.92,"Ramirez, Marshall and West Store",Summer Sale
2024-05-12,22:23:13,Smartwatch,422.95,2,845.89,"Mathews, Miller and Webb Store",Summer Sale
2023-11-06,03:11:34,Dress,471.31,14,6598.29,"Hamilton, Barnes and Hale Store",Summer Sale
2023-12-17,18:53:46,Fiction,183.96,4,735.85,"Wilson, Phillips and Summers Store",
2024-07-30,18:25:44,Puzzle,377.9,3,1133.71,"Mathews, Miller and Webb Store",
2023-09-03,04:15:10,Refrigerator,104.99,5,524.94,"Hamilton, Barnes and Hale Store",10% off Black Friday
2024-02-26,22:27:00,Jeans,1185.22,5,5926.11,"Mathews, Weeks and Thomas Store",
2023-10-04,14:04:13,Microwave,167.34,1,167.34,"Ramirez, Marshall and West Store",
2023-10-12,23:57:28,Vacuum Cleaner,610.14,4,2440.56,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-03-08,20:01:16,Headphones,462.33,1,462.33,"Wilson, Phillips and Summers Store",
2024-02-10,23:35:27,Non-Fiction,717.17,1,717.17,"Hamilton, Barnes and Hale Store",
2024-02-07,23:48:54,Fiction,246.75,4,987.0,"Mathews, Weeks and Thomas Store",10% off Black Friday
2023-09-03,18:14:33,Jeans,1083.42,3,3250.25,"Hamilton, Barnes and Hale Store",
2023-10-27,01:47:49,Action Figure,1113.84,5,5569.2,Lewis LLC Store,Summer Sale
2024-06-19,03:27:13,Jeans,818.42,3,2455.26,"Osborne, Nelson and Gates Store",10% off Black Friday
2023-04-19,01:19:16,Children's Books,1250.84,1,1250.84,"Osborne, Nelson and Gates Store",Summer Sale
2023-11-20,12:22:29,Non-Fiction,580.01,17,9860.17,Norris-Nelson Store,
2023-06-12,12:51:51,Vacuum Cleaner,438.67,1,438.67,"Hamilton, Barnes and Hale Store",Summer Sale
2024-09-22,06:10:51,Vacuum Cleaner,427.92,4,1711.68,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-01-06,01:19:08,Smartwatch,497.14,5,2485.69,"Wilson, Phillips and Summers Store",Summer Sale
2024-10-26,05:05:28,Board Game,949.45,1,949.45,"Osborne, Nelson and Gates Store",Summer Sale
2023-06-01,10:20:26,Tablet,869.63,3,2608.9,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-02-09,00:29:16,Children's Books,349.48,2,698.96,Norris-Nelson Store,
2023-05-12,07:14:04,Non-Fiction,538.51,1,538.51,"Mathews, Miller and Webb Store",Summer Sale
2024-11-29,08:40:44,Tablet,419.12,15,6286.75,"Wilson, Phillips and Summers Store",Summer Sale
2023-09-18,19:49:14,Laptop,1055.62,4,4222.46,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-01-27,04:05:40,Refrigerator,658.56,5,3292.79,"Wilson, Richardson and Franklin Store",10% off Black Friday
2023-02-26,21:47:48,Refrigerator,638.23,5,3191.15,"Jones, Terrell and Reynolds Store",Summer Sale
2024-07-01,12:10:20,Jacket,906.85,3,2720.54,"Wilson, Phillips and Summers Store",Summer Sale
2025-01-13,04:09:12,Board Game,85.81,2,171.62,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-07-29,15:55:39,Dress,320.18,4,1280.73,"Ramirez, Marshall and West Store",Summer Sale
2024-01-22,10:00:33,Smartphone,474.56,4,1898.25,"Wilson, Phillips and Summers Store",
2023-02-25,07:29:55,Dress,171.86,1,171.86,Norris-Nelson Store,Summer Sale
2024-10-13,12:07:18,Children's Books,1189.74,3,3569.23,"Mathews, Miller and Webb Store",10% off Black Friday
2023-04-12,12:51:47,Smartwatch,651.16,4,2604.65,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-08-19,00:04:10,Fiction,141.41,5,707.05,"Ramirez, Marshall and West Store",Summer Sale
2024-04-10,09:59:47,Vacuum Cleaner,706.97,3,2120.92,"Osborne, Nelson and Gates Store",10% off Black Friday
2025-01-22,22:23:13,Puzzle,1367.95,4,5471.82,"Osborne, Nelson and Gates Store",Summer Sale
2023-09-16,23:38:14,Textbooks,116.86,3,350.57,Norris-Nelson Store,Summer Sale
2024-12-08,17:42:09,Shoes,1172.42,7,8206.95,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-03-07,00:59:09,T-shirt,797.63,3,2392.89,"Mathews, Weeks and Thomas Store",
2023-11-27,09:13:04,Jacket,1098.09,18,19765.71,"Ramirez, Marshall and West Store",
2024-03-04,01:20:30,Jacket,430.61,3,1291.82,"Hamilton, Barnes and Hale Store",10% off Black Friday
2025-01-25,03:12:03,Vacuum Cleaner,728.41,4,2913.63,"Osborne, Nelson and Gates Store",Summer Sale
2025-01-03,21:13:14,Shoes,632.58,5,3162.9,"Mathews, Weeks and Thomas Store",
2023-06-29,16:31:30,Smartphone,1170.58,4,4682.31,Norris-Nelson Store,10% off Black Friday
2023-06-16,01:40:49,Shoes,963.19,3,2889.57,"Ramirez, Marshall and West Store",Summer Sale
2023-11-08,01:53:22,T-shirt,789.99,19,15009.89,"Jones, Terrell and Reynolds Store",10% off Black Friday
2023-11-05,04:07:46,Textbooks,227.52,10,2275.23,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-10-19,09:26:39,Laptop,972.29,2,1944.59,"Wilson, Richardson and Franklin Store",
2024-09-10,14:01:35,Vacuum Cleaner,499.62,5,2498.11,"Mathews, Miller and Webb Store",10% off Black Friday
2023-11-12,02:56:37,Dress,399.28,17,6787.83,"Ramirez, Marshall and West Store",
2024-11-04,13:18:58,Vacuum Cleaner,646.06,2,1292.12,"Wilson, Richardson and Franklin Store",10% off Black Friday
2024-12-13,07:37:58,Shoes,610.83,18,10994.89,"Mathews, Miller and Webb Store",10% off Black Friday
2024-11-14,00:38:24,Fiction,135.74,15,2036.1,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-08-06,16:39:38,Puzzle,665.52,4,2662.06,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-02-16,05:45:38,Smartphone,1001.11,4,4004.42,"Mathews, Miller and Webb Store",Summer Sale
2023-05-01,23:06:06,Refrigerator,577.74,3,1733.23,"Ramirez, Marshall and West Store",
2024-04-10,21:54:00,Doll,717.41,4,2869.66,"Mathews, Miller and Webb Store",
2023-04-05,22:05:56,Textbooks,251.69,1,251.69,"Osborne, Nelson and Gates Store",Summer Sale
2024-03-08,16:40:29,Smartwatch,556.04,5,2780.21,"Hamilton, Barnes and Hale Store",10% off Black Friday
2023-06-28,04:17:08,Children's Books,738.48,1,738.48,"Osborne, Nelson and Gates Store",
2024-06-13,23:02:45,T-shirt,599.23,4,2396.91,"Wilson, Phillips and Summers Store",
2024-08-29,23:45:56,Microwave,418.93,2,837.86,"Wilson, Phillips and Summers Store",
2024-01-26,03:10:44,Headphones,606.92,2,1213.84,"Mathews, Miller and Webb Store",10% off Black Friday
2023-06-30,17:05:56,Microwave,456.1,5,2280.48,"Wilson, Richardson and Franklin Store",Summer Sale
2024-12-11,22:24:45,Board Game,202.99,19,3856.8,"Ramirez, Marshall and West Store",
2024-12-17,01:59:28,Puzzle,1250.59,4,5002.35,Lewis LLC Store,10% off Black Friday
2023-07-19,16:57:53,Smartwatch,492.29,3,1476.88,"Hamilton, Barnes and Hale Store",
2024-01-01,01:26:56,Jeans,1037.67,2,2075.35,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-04-26,08:39:40,Action Figure,437.31,3,1311.93,"Ramirez, Marshall and West Store",Summer Sale
2024-02-15,16:05:33,Vacuum Cleaner,503.0,4,2012.01,"Mathews, Weeks and Thomas Store",Summer Sale
2024-08-26,08:54:57,T-shirt,1187.69,4,4750.74,"Mathews, Miller and Webb Store",Summer Sale
2023-12-30,16:15:30,Board Game,607.9,18,10942.17,"Hamilton, Barnes and Hale Store",Summer Sale
2024-08-25,09:42:58,Smartwatch,644.25,4,2577.0,"Hamilton, Barnes and Hale Store",Summer Sale
2023-09-17,12:05:38,Textbooks,518.61,1,518.61,Lewis LLC Store,Summer Sale
2023-04-13,14:08:04,Dress,513.11,1,513.11,"Osborne, Nelson and Gates Store",Summer Sale
2023-04-15,23:49:09,Textbooks,282.55,2,565.1,"Mathews, Miller and Webb Store",
2024-03-23,21:23:59,Washing Machine,748.01,2,1496.02,"Hamilton, Barnes and Hale Store",
2024-08-20,11:44:28,T-shirt,1035.58,2,2071.16,"Mathews, Miller and Webb Store",10% off Black Friday
2023-03-10,12:07:35,Jeans,1096.01,1,1096.01,"Mathews, Miller and Webb Store",Summer Sale
2023-07-04,06:20:07,Textbooks,329.8,4,1319.22,Norris-Nelson Store,
2024-08-09,05:00:07,Board Game,918.21,2,1836.43,Norris-Nelson Store,
2023-03-25,19:25:33,Shoes,1203.38,4,4813.54,Lewis LLC Store,Summer Sale
2024-09-08,16:10:37,Headphones,367.27,4,1469.06,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-05-30,01:08:09,Textbooks,226.52,4,906.06,"Osborne, Nelson and Gates Store",Summer Sale
2024-03-15,20:28:33,Textbooks,576.2,2,1152.41,"Hamilton, Barnes and Hale Store",Summer Sale
2024-09-09,13:15:49,Jacket,476.92,3,1430.75,Lewis LLC Store,Summer Sale
2024-03-19,13:36:49,Vacuum Cleaner,541.69,1,541.69,"Jones, Terrell and Reynolds Store",
2024-08-29,23:23:13,Tablet,944.17,3,2832.5,Norris-Nelson Store,
2024-06-11,21:16:47,Smartphone,455.83,1,455.83,"Jones, Terrell and Reynolds Store",
2023-12-11,06:33:32,Microwave,342.62,5,1713.1,"Mathews, Weeks and Thomas Store",Summer Sale
2024-12-12,03:20:43,Action Figure,787.46,3,2362.37,"Mathews, Weeks and Thomas Store",10% off Black Friday
2024-12-29,13:30:31,Textbooks,628.89,9,5660.05,"Wilson, Phillips and Summers Store",
2023-08-13,06:28:50,Fiction,494.14,5,2470.69,"Osborne, Nelson and Gates Store",
2024-10-30,13:07:33,Doll,848.19,3,2544.58,"Wilson, Phillips and Summers Store",
2024-04-28,12:32:39,Shoes,703.92,5,3519.6,Lewis LLC Store,
2025-01-25,15:37:57,Textbooks,426.07,4,1704.27,"Mathews, Miller and Webb Store",Summer Sale
2024-09-12,12:34:57,Jeans,1148.39,5,5741.95,"Ramirez, Marshall and West Store",
2024-09-26,11:46:49,Vacuum Cleaner,654.38,1,654.38,Lewis LLC Store,
2024-02-10,07:43:37,Laptop,868.73,4,3474.93,"Osborne, Nelson and Gates Store",Summer Sale
2023-04-05,19:03:55,Action Figure,559.21,2,1118.41,"Ramirez, Marshall and West Store",Summer Sale
2023-06-02,18:26:20,T-shirt,761.91,1,761.91,"Ramirez, Marshall and West Store",10% off Black Friday
2024-05-20,11:18:54,Jeans,958.47,2,1916.94,"Hamilton, Barnes and Hale Store",
2023-04-26,13:21:21,Doll,512.77,1,512.77,"Ramirez, Marshall and West Store",Summer Sale
2023-12-14,19:08:04,Laptop,996.16,8,7969.27,"Osborne, Nelson and Gates Store",Summer Sale
2024-03-09,00:42:14,Shoes,527.9,2,1055.8,Lewis LLC Store,Summer Sale
2023-09-25,02:08:09,Dress,480.62,3,1441.87,"Wilson, Phillips and Summers Store",10% off Black Friday
2023-10-06,11:29:14,Dress,484.15,4,1936.61,"Wilson, Richardson and Franklin Store",
2023-04-08,09:14:36,Refrigerator,337.35,4,1349.39,"Wilson, Phillips and Summers Store",10% off Black Friday
2024-07-09,20:49:28,Smartwatch,315.46,5,1577.31,"Jones, Terrell and Reynolds Store",
2024-01-07,19:25:19,Tablet,724.02,2,1448.04,"Wilson, Richardson and Franklin Store",
2023-07-19,20:15:10,Vacuum Cleaner,776.76,2,1553.52,"Osborne, Nelson and Gates Store",10% off Black Friday
2024-05-05,09:10:57,T-shirt,1245.66,1,1245.66,"Mathews, Miller and Webb Store",
2024-07-28,06:32:57,Action Figure,411.87,1,411.87,"Mathews, Weeks and Thomas Store",Summer Sale
2024-10-01,03:54:22,Washing Machine,650.94,1,650.94,"Ramirez, Marshall and West Store",Summer Sale
